time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
40.91699981689453	0.9999	1	0.0937047	0.0133591	0.0946507	8.112
time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
490.5670013427734	13.0401	1	0.0936437	-0.0104981	0.0942311	-6.396
513.2529983520508	14.5459	1	0.0930791	-0.011757	0.0938191	-7.194
535.0899963378906	16.0503	1	0.0924611	-0.0129395	0.0933614	-7.962
539.2019958496094	17.5548	1	0.0917592	-0.0141068	0.0928426	-8.736000000000001
543.3349990844727	19.0601	1	0.0910649	-0.015152	0.0923162	-9.444000000000001
547.4570007324219	20.565	1	0.0902867	-0.016205	0.0917287	-10.17
551.5859985351563	22.0699	1	0.0895619	-0.0171129	0.09117939999999999	-10.818
555.7109985351563	23.5739	1	0.08874559999999999	-0.0180513	0.0905614	-11.496
559.8479995727539	25.0797	1	0.08795980000000001	-0.0188295	0.089951	-12.078
563.9850006103516	26.5856	1	0.0871282	-0.0196306	0.08931020000000001	-12.696
568.1039962768555	28.0905	1	0.0862966	-0.0203248	0.088654	-13.248
572.2330017089844	29.5935	1	0.08540390000000001	-0.0209733	0.0879445	-13.794
576.3690032958984	31.1003	1	0.0845952	-0.0216218	0.08731129999999999	-14.334
580.495002746582	32.6052	1	0.0837102	-0.0221864	0.0866017	-14.844
584.629997253418	34.1101	1	0.082871	-0.0226518	0.08591509999999999	-15.282
588.7559967041016	35.6159	1	0.0820317	-0.0231172	0.0852284	-15.732
592.890998840332	37.1227	1	0.0811925	-0.0235521	0.0845418	-16.17
597.0100021362305	38.6248	1	0.08038380000000001	-0.0239259	0.0838704	-16.572
601.140998840332	40.1287	1	0.07958270000000001	-0.0242997	0.0832067	-16.974
605.2750015258789	41.6365	1	0.0787511	-0.0246125	0.0825047	-17.352
609.3990020751953	43.1414	1	0.07795000000000001	-0.0248491	0.08181810000000001	-17.676
613.5329971313477	44.6434	1	0.0771565	-0.0250627	0.0811238	-17.994
617.6579971313477	46.1502	1	0.07643940000000001	-0.0253221	0.0805287	-18.324
621.7919998168945	47.6551	1	0.0756917	-0.0254823	0.07986500000000001	-18.6
625.9290008544922	49.16	1	0.0749822	-0.0256349	0.0792394	-18.87
630.234001159668	50.6649	1	0.0742574	-0.0258027	0.0786061	-19.158
632.3769989013672	52.1698	1	0.0735707	-0.0258867	0.07798810000000001	-19.38
634.5090026855469	53.6766	1	0.0728917	-0.0259858	0.07738539999999999	-19.614
636.640998840332	55.1796	1	0.0722814	-0.026085	0.0768437	-19.836
638.7949981689453	56.6845	1	0.0716176	-0.0261461	0.076241	-20.058
640.9179992675781	58.1913	1	0.070992	-0.0261537	0.0756612	-20.22
643.0479965209961	59.6924	1	0.0704427	-0.0261155	0.0751271	-20.34
645.1809997558594	61.2011	1	0.06977890000000001	-0.0261461	0.07451679999999999	-20.532
647.3209991455078	62.706	1	0.0692372	-0.0261842	0.0740209	-20.712
649.4629974365234	64.2109	1	0.06869550000000001	-0.0261995	0.07351729999999999	-20.868
651.5940017700195	65.7158	1	0.0681691	-0.0261461	0.07300619999999999	-20.982
653.7249984741211	67.22069999999999	1	0.0676427	-0.0261308	0.0725102	-21.12
655.8570022583008	68.7256	1	0.0670934	-0.0261003	0.0719914	-21.258
657.9879989624023	70.23050000000001	1	0.066689	-0.0260316	0.0715871	-21.318
660.129997253418	71.7354	1	0.0661778	-0.0259858	0.07109119999999999	-21.432
662.2519989013672	73.24030000000001	1	0.06575060000000001	-0.0259019	0.0706639	-21.498
664.3819961547852	74.7452	1	0.06527760000000001	-0.025879	0.07021380000000001	-21.624
666.5139999389648	76.252	1	0.0648046	-0.0258104	0.0697484	-21.714
668.6589965820313	77.7569	1	0.06440020000000001	-0.0257264	0.069344	-21.768
670.7900009155273	79.26179999999999	1	0.0639882	-0.0256273	0.0689244	-21.822
672.9300003051758	80.7667	1	0.0636525	-0.0256044	0.068604	-21.906
675.0699996948242	82.27160000000001	1	0.0632176	-0.0254289	0.068131	-21.906
677.1920013427734	83.7765	1	0.06287429999999999	-0.0253755	0.0678029	-21.972
679.3219985961914	85.2833	1	0.0624774	-0.0253068	0.0674138	-22.05
681.4540023803711	86.7863	1	0.0621417	-0.0252229	0.0670629	-22.086
683.5849990844727	88.2931	1	0.061806	-0.0251313	0.0667195	-22.122
685.7239990234375	89.7961	1	0.0614626	-0.0250245	0.066361	-22.152
687.8639984130859	91.301	1	0.0611193	-0.0249635	0.0660176	-22.212
690.0019989013672	92.80589999999999	1	0.0608599	-0.0248872	0.06575060000000001	-22.242
692.1329956054688	94.3108	1	0.0605776	-0.024788	0.0654454	-22.254
694.2839965820313	95.81570000000001	1	0.0602648	-0.0246583	0.06511740000000001	-22.248
696.4150009155273	97.3206	1	0.0599749	-0.024582	0.0648122	-22.284
698.5619964599609	98.82550000000001	1	0.0597308	-0.0244752	0.0645452	-22.278
700.6829986572266	100.333	1	0.0594714	-0.024376	0.06427049999999999	-22.284
702.822998046875	101.838	1	0.0589907	-0.0247117	0.06395770000000001	-22.722
704.9619979858398	103.34	1	0.0587771	-0.0246125	0.06372120000000001	-22.722
707.0940017700195	104.848	1	0.0585024	-0.0245134	0.0634313	-22.734
709.2149963378906	106.35	1	0.0582354	-0.0244066	0.0631413	-22.734
711.3509979248047	107.855	1	0.058037	-0.0243303	0.0629354	-22.74
713.4820022583008	109.363	1	0.0577624	-0.024254	0.0626454	-22.776
715.625	110.868	1	0.0575945	-0.0241166	0.0624392	-22.716
717.754997253418	112.372	1	0.0573809	-0.0240556	0.062218	-22.74
719.8850021362305	113.877	1	0.0571444	-0.0239717	0.0619662	-22.752
722.0220031738281	115.379	1	0.0569613	-0.0238649	0.0617526	-22.728
724.1510009765625	116.887	1	0.0567477	-0.0238343	0.0615466	-22.782
726.2799987792969	118.392	1	0.0565646	-0.0236589	0.0613177	-22.692
728.4099960327148	119.897	1	0.0563509	-0.0236284	0.0611041	-22.746
730.5400009155273	121.402	1	0.056206	-0.0235521	0.0609438	-22.728
732.6809997558594	122.907	1	0.0559924	-0.0234452	0.0606997	-22.71
734.8109970092773	124.412	1	0.055794	-0.0233613	0.0604861	-22.716
736.9410018920898	125.919	1	0.0556567	-0.0232927	0.0603259	-22.704
739.0619964599609	127.421	1	0.0555041	-0.0232011	0.0601504	-22.68
741.2019958496094	128.929	1	0.0552905	-0.0231553	0.0599444	-22.716
743.3440017700195	130.434	1	0.0551684	-0.023079	0.0597994	-22.692
745.4749984741211	131.936	1	0.0550082	-0.0229722	0.0596087	-22.662
747.6060028076172	133.441	1	0.0548327	-0.0229341	0.0594332	-22.692
749.7379989624023	134.949	1	0.0547106	-0.0228578	0.0592959	-22.668
751.8679962158203	136.451	1	0.0545352	-0.0227662	0.0590975	-22.656
753.9970016479492	137.958	1	0.0543978	-0.0226976	0.0589373	-22.644
756.1289978027344	139.462	1	0.0542758	-0.0226289	0.0588	-22.626
758.2600021362305	140.968	1	0.0541461	-0.0225755	0.0586627	-22.626
760.3809967041016	142.471	1	0.0539858	-0.0224611	0.0584719	-22.584
762.5130004882813	143.978	1	0.0538485	-0.0224534	0.0583422	-22.632
764.6429977416992	145.485	1	0.0537341	-0.0223619	0.0581973	-22.59
766.7859954833984	146.988	1	0.0536044	-0.0223314	0.0580676	-22.608
768.9179992675781	148.495	1	0.0534976	-0.0222551	0.0579379	-22.584
771.0530014038086	149.998	1	0.053345	-0.0221864	0.0577776	-22.578
