time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
506.3889999389648	115.382	1	0.0541537	-0.02063	0.0579455	-20.85
508.5219955444336	116.887	1	0.0540316	-0.0205537	0.0578082	-20.826
510.6529998779297	118.392	1	0.053879	-0.0204698	0.0576327	-20.796
512.7740020751953	119.897	1	0.053757	-0.0203935	0.0574877	-20.766
514.9140014648438	121.402	1	0.0536196	-0.0202562	0.0573199	-20.688
517.0459976196289	122.907	1	0.053551	-0.020218	0.0572436	-20.676
519.1760025024414	124.414	1	0.0534136	-0.0201112	0.0570757	-20.628
521.306999206543	125.916	1	0.0532992	-0.0200349	0.0569384	-20.598
523.4390029907227	127.421	1	0.0532382	-0.0199281	0.0568392	-20.52
525.5699996948242	128.929	1	0.0531008	-0.0199052	0.0567095	-20.544
527.693000793457	130.434	1	0.052994	-0.0198213	0.0565798	-20.502
529.8249969482422	131.936	1	0.052933	-0.019806	0.0565188	-20.514
531.9570007324219	133.441	1	0.0528262	-0.0197068	0.0563815	-20.454
534.0879974365234	134.949	1	0.0526659	-0.0196382	0.056206	-20.442
536.2269973754883	136.454	1	0.0526049	-0.0195466	0.0561221	-20.382
538.3669967651367	137.958	1	0.0525286	-0.0195314	0.0560381	-20.388
540.4879989624023	139.462	1	0.0524218	-0.0194703	0.0559237	-20.37
542.620002746582	140.968	1	0.0523303	-0.019394	0.0558093	-20.334
544.7509994506836	142.471	1	0.052254	-0.0193483	0.0557177	-20.316
546.890998840332	143.978	1	0.0521472	-0.0192872	0.0556033	-20.292
549.0120010375977	145.481	1	0.0520403	-0.0192415	0.0554812	-20.286
551.1520004272461	146.988	1	0.051964	-0.0191728	0.0553896	-20.244
553.2819976806641	148.495	1	0.051903	-0.0191346	0.0553133	-20.232
555.4049987792969	150.001	1	0.0518649	-0.019066	0.0552599	-20.178
