time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
41.08799743652344	0.9999	1	0.09580279999999999	0.0126496	0.0966344	7.524
247.9549942016602	2.5049	1	0.0973363	0.000915531	0.0973363	0.54
314.5979995727539	4.01	1	0.09695479999999999	-0.00407413	0.09703870000000001	-2.406
377.4439926147461	5.5151	1	0.0961156	-0.00763705	0.0964131	-4.542
400.109992980957	7.02	1	0.0949025	-0.0106507	0.0954976	-6.402
422.7899932861328	8.524900000000001	1	0.0935597	-0.0131913	0.0944829	-8.022
445.4429931640625	10.0303	1	0.0921178	-0.0154267	0.0933995	-9.504
468.1139984130859	11.5356	1	0.0904469	-0.0174104	0.0921102	-10.896
490.775993347168	13.0401	1	0.08871510000000001	-0.0190736	0.0907369	-12.132
513.4489974975586	14.5445	1	0.0869832	-0.0205003	0.0893636	-13.26
535.265998840332	16.0503	1	0.0852208	-0.0217057	0.0879369	-14.286
539.3879928588867	17.5548	1	0.08340500000000001	-0.0226518	0.0864263	-15.192
543.5109939575195	19.0601	1	0.0817037	-0.023491	0.0850148	-16.038
547.6359939575195	20.565	1	0.0800405	-0.0241395	0.08360339999999999	-16.782
551.77099609375	22.0699	1	0.0784612	-0.0245973	0.0822301	-17.4
555.8989944458008	23.5748	1	0.07692	-0.0250016	0.0808797	-18.006
560.025993347168	25.0797	1	0.0753865	-0.0252153	0.0794911	-18.492
564.1519927978516	26.5856	1	0.0740285	-0.025406	0.07826279999999999	-18.936
568.2739944458008	28.0905	1	0.0726552	-0.0254823	0.0769963	-19.326
572.3839950561523	29.5954	1	0.0714269	-0.0254976	0.07583670000000001	-19.644
576.4969940185547	31.1003	1	0.07025190000000001	-0.0254594	0.0747304	-19.92
580.6269989013672	32.6052	1	0.06913809999999999	-0.0253907	0.0736547	-20.16
584.765998840332	34.111	1	0.0680776	-0.0252992	0.0726171	-20.388
588.8849945068359	35.6178	1	0.0671239	-0.0251466	0.0716786	-20.532
593.0059967041016	37.1208	1	0.06618549999999999	-0.0249711	0.0707402	-20.664
597.1309967041016	38.6257	1	0.0653386	-0.024788	0.0698781	-20.772
601.2419967651367	40.1316	1	0.0645375	-0.0245668	0.0690465	-20.832
605.3679962158203	41.6355	1	0.06375169999999999	-0.0243379	0.0682378	-20.886
609.4889984130859	43.1404	1	0.06303449999999999	-0.024109	0.0674901	-20.928
613.6199951171875	44.6463	1	0.0623782	-0.023903	0.0668035	-20.964
617.7409973144531	46.1502	1	0.0617373	-0.0236894	0.0661244	-20.988
621.8719940185547	47.6551	1	0.0611269	-0.0234224	0.0654607	-20.964
625.984992980957	49.16	1	0.0605547	-0.0231782	0.06483510000000001	-20.94
630.2809982299805	50.6649	1	0.0599978	-0.0229646	0.06424000000000001	-20.94
632.4259948730469	52.1698	1	0.0595477	-0.0227586	0.0637441	-20.91
634.5629959106445	53.6747	1	0.0590975	-0.0224839	0.0632329	-20.826
636.6899948120117	55.1796	1	0.0586016	-0.0222703	0.0626912	-20.802
638.8399963378906	56.6845	1	0.0581515	-0.0220796	0.0622027	-20.784
640.9709930419922	58.1894	1	0.0577776	-0.0218202	0.0617526	-20.688
643.0999984741211	59.6962	1	0.0574038	-0.021576	0.0613253	-20.592
645.3399963378906	61.2011	1	0.0570681	-0.0213395	0.0609286	-20.502
647.4909973144531	62.706	1	0.0567019	-0.0211869	0.0605242	-20.484
649.6329956054688	64.2109	1	0.0564044	-0.0210191	0.0601962	-20.43
651.7789993286133	65.7158	1	0.0560229	-0.0208131	0.0597613	-20.382
653.9069976806641	67.22069999999999	1	0.0557711	-0.0205995	0.0594561	-20.268
656.0349960327148	68.7256	1	0.0554965	-0.0204469	0.0591433	-20.226
658.1709976196289	70.23050000000001	1	0.0552065	-0.0202104	0.0587847	-20.1
660.3059997558594	71.7354	1	0.0549014	-0.0200578	0.058449	-20.064
662.4429931640625	73.2384	1	0.0547106	-0.01989	0.0582125	-19.974
664.577995300293	74.7452	1	0.0544436	-0.0197526	0.057915	-19.932
666.7119979858398	76.252	1	0.0542376	-0.0195314	0.0576403	-19.8
668.8419952392578	77.755	1	0.0539706	-0.0194322	0.057358	-19.794
670.9769973754883	79.2599	1	0.0537875	-0.0192415	0.0571291	-19.68
673.1149978637695	80.7667	1	0.0535891	-0.0191499	0.0569079	-19.662
675.2649993896484	82.27160000000001	1	0.0533755	-0.0189897	0.0566485	-19.578
677.4029998779297	83.7765	1	0.0532153	-0.0188524	0.0564578	-19.5
679.5519943237305	85.2795	1	0.0530169	-0.0186464	0.0561907	-19.368
