time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
41.10400390625	0.9999	1	0.0961461	0.0134431	0.09707689999999999	7.962
247.9240036010742	2.5049	1	0.0980535	0.00270845	0.0980916	1.584
314.5960006713867	4.01	1	0.09803820000000001	-0.001297	0.0980458	-0.756
377.4200057983398	5.5151	1	0.097733	-0.00401309	0.0978093	-2.346
400.0500030517578	7.02	1	0.09731339999999999	-0.00623325	0.0975118	-3.666
422.6910018920898	8.5251	1	0.0968328	-0.008224550000000001	0.0971761	-4.854
445.3260040283203	10.0303	1	0.096169	-0.0100632	0.0966954	-5.97
467.9780044555664	11.5347	1	0.0953908	-0.0117646	0.0961156	-7.026
480.0770034790039	13.0401	1	0.094605	-0.0133668	0.0955434	-8.034000000000001
502.7140045166016	14.5454	1	0.0937505	-0.0147706	0.0949025	-8.952
513.9739990234375	16.0503	1	0.0927663	-0.0161592	0.0941625	-9.875999999999999
518.0770034790039	17.5548	1	0.0917974	-0.0174104	0.09343	-10.734
522.177001953125	19.0601	1	0.0907369	-0.0185472	0.0926061	-11.55
526.2789993286133	20.565	1	0.0896535	-0.0196229	0.0917745	-12.342
530.3880004882813	22.0699	1	0.0885701	-0.0205842	0.0909276	-13.08
534.4800033569336	23.5758	1	0.0874562	-0.0214387	0.0900426	-13.77
538.5800018310547	25.0797	1	0.0863347	-0.0221864	0.08914229999999999	-14.406
542.6830062866211	26.5856	1	0.0852284	-0.022873	0.0882421	-15.024
546.7830047607422	28.0905	1	0.08412219999999999	-0.0235063	0.0873418	-15.612
550.8860015869141	29.5954	1	0.0830846	-0.0240403	0.0864949	-16.134
554.9880065917969	31.0993	1	0.0819783	-0.0244676	0.08555649999999999	-16.614
559.088005065918	32.6052	1	0.0809255	-0.024933	0.08467909999999999	-17.118
563.1910018920898	34.1091	1	0.07990310000000001	-0.0252839	0.08380940000000001	-17.556
567.3000030517578	35.6159	1	0.07886550000000001	-0.0255738	0.0829091	-17.964
571.4039993286133	37.1218	1	0.07790420000000001	-0.0258104	0.0820699	-18.324
575.5230026245117	38.6257	1	0.0769658	-0.0260164	0.0812459	-18.672
579.6440048217773	40.1306	1	0.0760121	-0.0261995	0.080399	-19.014
583.7639999389648	41.6355	1	0.0751271	-0.026352	0.0796132	-19.326
587.8780059814453	43.1414	1	0.074265	-0.0264055	0.0788198	-19.566
591.9970016479492	44.6444	1	0.0734639	-0.0264741	0.0780873	-19.818
596.120002746582	46.1502	1	0.0726247	-0.0265275	0.07731680000000001	-20.064
600.2320022583008	47.6551	1	0.07184649999999999	-0.0265352	0.07658429999999999	-20.268
604.3450012207031	49.16	1	0.07108349999999999	-0.0265733	0.0758824	-20.49
608.6399993896484	50.6649	1	0.0703588	-0.0265733	0.0752034	-20.682
610.7789993286133	52.1698	1	0.0696874	-0.0264817	0.0745473	-20.802
612.9190063476563	53.6747	1	0.0690084	-0.0264207	0.0738912	-20.946
615.0490036010742	55.1815	1	0.0683675	-0.0263978	0.0732884	-21.108
617.1790008544922	56.6845	1	0.0677571	-0.0262529	0.0726705	-21.174
619.3190002441406	58.1894	1	0.0671239	-0.0261842	0.07205250000000001	-21.306
621.4380035400391	59.6943	1	0.0665975	-0.0261232	0.07153370000000001	-21.414
623.5690002441406	61.1992	1	0.0660176	-0.0259858	0.0709462	-21.48
625.7150039672852	62.706	1	0.06546829999999999	-0.0258332	0.07037400000000001	-21.528
627.8450012207031	64.2109	1	0.0649419	-0.0257722	0.0698705	-21.642
629.9760055541992	65.7158	1	0.06447650000000001	-0.025673	0.0693974	-21.708
632.0960006713867	67.22069999999999	1	0.0640111	-0.0255128	0.0689015	-21.726
634.2250061035156	68.72369999999999	1	0.06356100000000001	-0.0253831	0.0684438	-21.768
636.3550033569336	70.23050000000001	1	0.0631413	-0.0252076	0.06798600000000001	-21.762
638.4880065917969	71.73730000000001	1	0.0626912	-0.0250779	0.0675206	-21.798
640.6150054931641	73.24030000000001	1	0.0622866	-0.0249635	0.06710099999999999	-21.834
642.7530059814453	74.7452	1	0.0618975	-0.0248109	0.066689	-21.834
644.875	76.252	1	0.0614855	-0.0247117	0.06626940000000001	-21.888
646.9960021972656	77.755	1	0.0611575	-0.0245591	0.0659032	-21.87
649.1280059814453	79.2599	1	0.0607913	-0.02446	0.0655293	-21.906
651.2600021362305	80.7667	1	0.0604632	-0.0242921	0.06515550000000001	-21.882
653.3920059204102	82.2697	1	0.0601428	-0.0242463	0.0648427	-21.948
655.5230026245117	83.7765	1	0.0598376	-0.0240098	0.06447650000000001	-21.858
657.6529998779297	85.2833	1	0.0595171	-0.0238878	0.0641332	-21.864
659.7830047607422	86.7863	1	0.0592272	-0.0237581	0.0638127	-21.852
661.9140014648438	88.2893	1	0.0589526	-0.0236512	0.0635228	-21.852
664.0490036010742	89.7961	1	0.058655	-0.0234834	0.0631795	-21.816
666.1700057983398	91.2991	1	0.0584033	-0.023369	0.0628972	-21.804
668.3120040893555	92.80589999999999	1	0.058121	-0.0232393	0.062592	-21.792
670.443000793457	94.3108	1	0.0578768	-0.0231324	0.0623171	-21.78
672.5810012817383	95.81570000000001	1	0.0576556	-0.0229951	0.0620654	-21.744
674.7120056152344	97.3206	1	0.0574191	-0.0229036	0.0618212	-21.744
676.8430023193359	98.82550000000001	1	0.0571978	-0.0227662	0.0615618	-21.696
678.97900390625	100.33	1	0.0569766	-0.0226289	0.0613024	-21.66
681.1119995117188	101.838	1	0.0566027	-0.0229188	0.0610583	-22.038
683.2330017089844	103.343	1	0.0564044	-0.0228349	0.0608523	-22.038
685.3830032348633	104.848	1	0.056206	-0.0227128	0.0606234	-22.002
687.5139999389648	106.35	1	0.056	-0.0226213	0.0603945	-21.99
689.6360015869141	107.855	1	0.0558245	-0.0225068	0.0601962	-21.954
691.7560043334961	109.36	1	0.0556185	-0.0223924	0.059952	-21.924
693.8940048217773	110.868	1	0.0554507	-0.022278	0.0597613	-21.882
696.0320053100586	112.372	1	0.0552905	-0.0222093	0.0595782	-21.882
698.1630020141602	113.877	1	0.0551074	-0.0221101	0.0593722	-21.858
700.2940063476563	115.379	1	0.0549929	-0.0220186	0.0592349	-21.816
702.4240036010742	116.887	1	0.0547945	-0.0218889	0.0589983	-21.774
704.5640029907227	118.389	1	0.0546496	-0.0217897	0.0588305	-21.732
706.6940002441406	119.897	1	0.0544894	-0.0217439	0.0586627	-21.75
708.8240051269531	121.402	1	0.0543444	-0.0216829	0.0585177	-21.744
710.9550018310547	122.91	1	0.0541842	-0.0215226	0.0583041	-21.66
713.1070022583008	124.412	1	0.054085	-0.0215074	0.0582049	-21.684
