time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
379.8500061035156	13.0401	1	0.104187	-0.0261842	0.107422	-14.106
402.5149993896484	14.5459	1	0.101563	-0.0277406	0.105286	-15.27
413.8170013427734	16.0499	1	0.0989995	-0.0289003	0.103119	-16.26
417.9680023193359	17.5548	1	0.0966191	-0.0298768	0.101105	-17.166
422.1170043945313	19.0601	1	0.0942616	-0.030533	0.09907580000000001	-17.946
429.5600051879883	20.565	1	0.09205679999999999	-0.0309907	0.09712270000000001	-18.6
433.6790008544922	22.0699	1	0.0899129	-0.031357	0.0952229	-19.224
437.7919998168945	23.5748	1	0.0879445	-0.0315707	0.0934377	-19.74
441.9160003662109	25.0807	1	0.0861058	-0.0316393	0.09173630000000001	-20.172
446.0550003051758	26.5846	1	0.08436630000000001	-0.0316393	0.09010360000000001	-20.55
450.1650009155273	28.0895	1	0.0826802	-0.0315249	0.0884862	-20.868
454.286003112793	29.5963	1	0.0812688	-0.0313494	0.0870976	-21.09
458.3990020751953	31.1003	1	0.0798268	-0.0310823	0.0856633	-21.27
462.5130004882813	32.6052	1	0.0785298	-0.0308381	0.08436630000000001	-21.432
466.6260070800781	34.1082	1	0.0772862	-0.030533	0.08309220000000001	-21.552
470.7390060424805	35.6169	1	0.0761724	-0.0302202	0.0819478	-21.636
474.8730010986328	37.1208	1	0.0751348	-0.0298921	0.08085680000000001	-21.69
478.9860000610352	38.6267	1	0.0741735	-0.0295793	0.07985730000000001	-21.738
483.0980072021484	40.1297	1	0.07324269999999999	-0.0292131	0.0788503	-21.738
487.2369995117188	41.6355	1	0.0723882	-0.0288316	0.07791190000000001	-21.714
491.349006652832	43.1404	1	0.0715795	-0.0285493	0.0770574	-21.744
495.4610061645508	44.6472	1	0.0708241	-0.0281602	0.0762181	-21.678
499.5920028686523	46.1502	1	0.07013750000000001	-0.0278245	0.0754552	-21.636
503.7140045166016	47.6551	1	0.06945850000000001	-0.0274812	0.0746999	-21.582
507.8420028686523	49.16	1	0.0688405	-0.0271455	0.0739903	-21.516
512.1410064697266	50.6649	1	0.06825299999999999	-0.0268174	0.0733342	-21.444
514.2830047607422	52.1698	1	0.06765790000000001	-0.0264817	0.0726628	-21.372
516.4230041503906	53.6747	1	0.0672154	-0.02623	0.072144	-21.312
518.5559997558594	55.1796	1	0.0666814	-0.0259248	0.0715413	-21.24
520.6820068359375	56.6845	1	0.0662541	-0.0256044	0.0710301	-21.126
522.8230056762695	58.1894	1	0.0657811	-0.0252763	0.0704656	-21.018
524.9589996337891	59.6962	1	0.0654073	-0.0250398	0.0700307	-20.94
527.0890045166016	61.2011	1	0.06499530000000001	-0.0247575	0.06955	-20.85
529.2260055541992	62.706	1	0.0646291	-0.02446	0.06909990000000001	-20.73
531.3610000610352	64.2109	1	0.0643239	-0.024254	0.06874130000000001	-20.658
533.5030059814453	65.7158	1	0.06399580000000001	-0.0239717	0.068337	-20.532
535.6350021362305	67.22069999999999	1	0.0636525	-0.0237809	0.06794790000000001	-20.484
537.7670059204102	68.72369999999999	1	0.06336260000000001	-0.0235063	0.0675817	-20.352
539.8970031738281	70.23050000000001	1	0.06303449999999999	-0.0233613	0.06722309999999999	-20.334
542.036003112793	71.7354	1	0.06272940000000001	-0.0230943	0.0668416	-20.208
544.1640014648438	73.24030000000001	1	0.0625005	-0.0228502	0.0665441	-20.076
546.3040008544922	74.74330000000001	1	0.0622332	-0.0226899	0.0662389	-20.028
548.4460067749023	76.2501	1	0.0620272	-0.0224839	0.0659719	-19.92
550.5740051269531	77.755	1	0.0617449	-0.0222856	0.0656438	-19.842
552.7070007324219	79.2599	1	0.0615237	-0.022133	0.0653844	-19.776
554.8330001831055	80.7667	1	0.0613253	-0.021988	0.0651479	-19.722
556.963005065918	82.2735	1	0.0611269	-0.0217897	0.0648961	-19.614
559.0900039672852	83.77840000000001	1	0.0609057	-0.0216066	0.0646291	-19.53
561.2350006103516	85.2795	1	0.0607226	-0.0214921	0.0644078	-19.488
563.3770065307617	86.7863	1	0.0605242	-0.0212938	0.0641637	-19.38
565.5120010375977	88.2912	1	0.0603869	-0.0211793	0.06399580000000001	-19.326
567.6500015258789	89.7942	1	0.0601809	-0.0210191	0.0637441	-19.248
569.8080062866211	91.301	1	0.0600436	-0.020897	0.0635762	-19.182
571.9350051879883	92.80589999999999	1	0.0598681	-0.0207673	0.0633702	-19.128
574.0760040283203	94.3108	1	0.0597231	-0.0206224	0.0631795	-19.05
576.2030029296875	95.8128	1	0.0595706	-0.0204927	0.063004	-18.978
578.3360061645508	97.3206	1	0.0594103	-0.0203859	0.0628133	-18.93
580.4710006713867	98.8283	1	0.0593035	-0.020279	0.0626683	-18.87
582.5960006713867	100.33	1	0.0591509	-0.0201417	0.0624774	-18.804
584.7220001220703	101.838	1	0.0588763	-0.0204622	0.0623248	-19.164
586.8619995117188	103.34	1	0.0587466	-0.0203706	0.0621722	-19.116
588.9970016479492	104.848	1	0.0586169	-0.0202867	0.0620196	-19.086
591.1260070800781	106.353	1	0.0584643	-0.0201875	0.0618517	-19.044
593.2520065307617	107.855	1	0.0584109	-0.0200807	0.0617602	-18.972
595.3870010375977	109.363	1	0.0582659	-0.0199662	0.0615923	-18.912
597.5130004882813	110.868	1	0.058121	-0.0199205	0.0614398	-18.918
599.6430053710938	112.369	1	0.058037	-0.0198137	0.0613177	-18.846
601.781005859375	113.877	1	0.0579226	-0.0197145	0.0611804	-18.792
603.9020004272461	115.382	1	0.0578005	-0.0196534	0.0610507	-18.774
606.036003112793	116.887	1	0.0576937	-0.0196	0.0609362	-18.762
608.161003112793	118.389	1	0.0576708	-0.0195466	0.0608904	-18.714
610.302001953125	119.897	1	0.0574877	-0.0194017	0.0606768	-18.648
612.4320068359375	121.405	1	0.0574496	-0.0193712	0.0606234	-18.63
614.5610046386719	122.91	1	0.0573275	-0.019333	0.0605013	-18.636
616.6880035400391	124.412	1	0.0572512	-0.0192491	0.0604022	-18.576
618.8150024414063	125.916	1	0.0571597	-0.019188	0.0602953	-18.552
620.9420013427734	127.421	1	0.0570605	-0.0191194	0.0601733	-18.516
623.0730056762695	128.923	1	0.0569842	-0.0190736	0.060097	-18.498
625.1990051269531	130.434	1	0.0568774	-0.0190202	0.0599749	-18.48
627.338005065918	131.936	1	0.056824	-0.0189744	0.0599062	-18.462
629.4750061035156	133.447	1	0.05674	-0.0189134	0.0598071	-18.426
631.6030044555664	134.946	1	0.0566409	-0.0188829	0.0597079	-18.432
633.7320022583008	136.451	1	0.0565493	-0.0187837	0.0595858	-18.372
635.8640060424805	137.958	1	0.0565112	-0.0187761	0.05954	-18.378
637.995002746582	139.462	1	0.0564044	-0.0187532	0.0594332	-18.384
640.1220016479492	140.968	1	0.0563586	-0.0186998	0.0593798	-18.348
642.2580032348633	142.471	1	0.0562289	-0.0186464	0.0592425	-18.342
644.3880004882813	143.978	1	0.0561678	-0.0186464	0.0591815	-18.36
646.5240020751953	145.481	1	0.0561221	-0.0186006	0.0591204	-18.336
648.6600036621094	146.988	1	0.0560458	-0.0185395	0.0590365	-18.294
650.7980041503906	148.495	1	0.0559924	-0.0185319	0.0589831	-18.306
652.9230041503906	149.998	1	0.0558627	-0.0184785	0.0588305	-18.3
