time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
40.90999603271484	0.9999	1	0.0921559	0.0124207	0.0929952	7.68
247.7360000610352	2.5049	1	0.0939031	0.00151063	0.0939107	0.924
314.4059982299805	4.01	1	0.0937505	-0.00296022	0.0937963	-1.806
377.2339935302734	5.5151	1	0.0931478	-0.00614932	0.0933461	-3.774
399.8929977416992	7.02	1	0.0923696	-0.00871283	0.09277390000000001	-5.388
422.5599975585938	8.524900000000001	1	0.0913472	-0.0110093	0.0920033	-6.87
445.2249984741211	10.0303	1	0.090241	-0.0130768	0.09117939999999999	-8.244
467.8939971923828	11.5347	1	0.08898970000000001	-0.014885	0.0902181	-9.492000000000001
480.0289993286133	13.0401	1	0.08766980000000001	-0.016472	0.0892034	-10.638
502.6889953613281	14.5454	1	0.0862584	-0.0178682	0.0880895	-11.7
513.9949951171875	16.0503	1	0.0847859	-0.0191499	0.08692220000000001	-12.726
518.1219940185547	17.5548	1	0.0833745	-0.0201799	0.0857778	-13.602
522.2539978027344	19.0601	1	0.0819173	-0.0211335	0.0845952	-14.46
526.3979949951172	20.5655	1	0.08045239999999999	-0.0218736	0.0833745	-15.21
530.5289993286133	22.0699	1	0.0790868	-0.0225145	0.0822301	-15.888
534.6589965820313	23.5758	1	0.0776906	-0.0230256	0.0810323	-16.5
538.7989959716797	25.0797	1	0.0763326	-0.0234834	0.07985730000000001	-17.094
542.9209976196289	26.5856	1	0.0751042	-0.0237581	0.078774	-17.55
547.0349960327148	28.0886	1	0.0738072	-0.0240632	0.07762960000000001	-18.054
551.1609954833984	29.5963	1	0.0726552	-0.0241853	0.0765767	-18.408
555.3039932250977	31.1003	1	0.0715108	-0.0242997	0.07552390000000001	-18.768
559.4519958496094	32.6052	1	0.0704427	-0.024376	0.0745397	-19.086
563.5619964599609	34.111	1	0.06941269999999999	-0.0244066	0.0735707	-19.368
567.6809997558594	35.615	1	0.06845900000000001	-0.0243608	0.0726705	-19.584
571.8209991455078	37.1208	1	0.06754350000000001	-0.0242997	0.07177020000000001	-19.782
575.9469985961914	38.6257	1	0.0666509	-0.024254	0.0709233	-19.998
580.0699996948242	40.1306	1	0.06582689999999999	-0.024109	0.07009940000000001	-20.112
584.2089996337891	41.6346	1	0.065064	-0.0240022	0.0693517	-20.244
588.3379974365234	43.1404	1	0.06430859999999999	-0.0238496	0.0685887	-20.346
592.4729995727539	44.6463	1	0.0636525	-0.0236589	0.0679097	-20.382
596.593994140625	46.1502	1	0.06296590000000001	-0.0235292	0.06722309999999999	-20.484
600.7069931030273	47.6532	1	0.0623248	-0.0233613	0.0665593	-20.544
604.8359985351563	49.16	1	0.0617526	-0.0231858	0.0659642	-20.574
609.1489944458008	50.663	1	0.0611651	-0.0230333	0.0653615	-20.634
611.2959976196289	52.1698	1	0.060631	-0.0228196	0.0647817	-20.616
613.4609985351563	53.6747	1	0.060097	-0.0225984	0.0642095	-20.598
615.6029968261719	55.1796	1	0.0596392	-0.0224	0.0637059	-20.586
617.7429962158203	56.6845	1	0.0592349	-0.0222322	0.06327099999999999	-20.568
619.8829956054688	58.1894	1	0.0587237	-0.0220491	0.06272940000000001	-20.574
622.0499954223633	59.6962	1	0.0583575	-0.0218278	0.0623019	-20.508
624.1809997558594	61.2011	1	0.057976	-0.0216752	0.0618975	-20.496
626.3509979248047	62.7041	1	0.0575716	-0.0214692	0.0614474	-20.448
628.4939956665039	64.209	1	0.0571826	-0.0213243	0.0610278	-20.448
630.6309967041016	65.7158	1	0.0568621	-0.0211335	0.0606616	-20.382
632.7559967041016	67.22069999999999	1	0.0565417	-0.0209886	0.0603106	-20.364
634.8869934082031	68.7256	1	0.0562212	-0.0207826	0.0599444	-20.286
637.0299987792969	70.23050000000001	1	0.0559313	-0.0206147	0.0596163	-20.226
639.1599960327148	71.7354	1	0.0556262	-0.0204622	0.0592654	-20.19
641.3059997558594	73.24030000000001	1	0.0554202	-0.0202867	0.0590136	-20.1
643.431999206543	74.7452	1	0.0551074	-0.0201646	0.0586779	-20.094
645.5719985961914	76.2501	1	0.0548708	-0.020012	0.0584109	-20.028
647.7009963989258	77.755	1	0.0546038	-0.019806	0.0580828	-19.938
649.8460006713867	79.2599	1	0.0544131	-0.0197068	0.0578768	-19.908
652.0039978027344	80.7667	1	0.0541689	-0.0195924	0.0576022	-19.878
654.1429977416992	82.2697	1	0.0539706	-0.0194627	0.0573657	-19.824
656.2739944458008	83.7765	1	0.0537798	-0.0193254	0.0571444	-19.758
658.4029998779297	85.2833	1	0.0535357	-0.0191728	0.0568621	-19.698
660.5429992675781	86.7863	1	0.0533907	-0.0190507	0.056679	-19.632
662.693000793457	88.2912	1	0.0532	-0.0189363	0.0564654	-19.59
664.838996887207	89.7961	1	0.0530245	-0.0188066	0.0562518	-19.53
666.9749984741211	91.301	1	0.0528643	-0.018654	0.0560534	-19.434
669.1199951171875	92.80589999999999	1	0.0526812	-0.0185701	0.055855	-19.41
671.254997253418	94.3108	1	0.0525515	-0.0184861	0.0557024	-19.374
673.3819961547852	95.81570000000001	1	0.0523608	-0.0183564	0.0554812	-19.314
675.5179977416992	97.3206	1	0.0521929	-0.0182649	0.0552905	-19.278
677.6699981689453	98.82259999999999	1	0.0520709	-0.0181581	0.0551379	-19.218
679.8149948120117	100.333	1	0.0519412	-0.0180742	0.0549929	-19.182
681.968994140625	101.835	1	0.0516894	-0.0183336	0.0548403	-19.53
684.1039962768555	103.343	1	0.0515444	-0.0182191	0.0546572	-19.458
686.234992980957	104.848	1	0.0514376	-0.0181199	0.0545275	-19.398
688.3619995117188	106.35	1	0.0513155	-0.0180513	0.0543978	-19.374
690.4979934692383	107.855	1	0.0511858	-0.0179597	0.0542452	-19.326
692.6259994506836	109.363	1	0.0511019	-0.0178605	0.0541308	-19.26
694.7529983520508	110.865	1	0.0509646	-0.0178071	0.0539858	-19.254
696.879997253418	112.369	1	0.0508807	-0.0177308	0.053879	-19.206
699.0169982910156	113.877	1	0.050751	-0.0176622	0.0537341	-19.188
701.1469955444336	115.379	1	0.0506518	-0.0175477	0.0536044	-19.104
703.2749938964844	116.887	1	0.0505373	-0.0174943	0.0534823	-19.092
705.4029998779297	118.389	1	0.0504305	-0.0174333	0.0533526	-19.068
707.5329971313477	119.897	1	0.0503237	-0.0174028	0.0532382	-19.074
709.6599960327148	121.402	1	0.0502474	-0.0173265	0.0531466	-19.026
711.8159942626953	122.907	1	0.0501788	-0.0172578	0.0530627	-18.972
713.943000793457	124.414	1	0.0500948	-0.0171815	0.0529635	-18.93
716.0709991455078	125.916	1	0.0500109	-0.0171434	0.0528643	-18.912
718.2019958496094	127.421	1	0.0499117	-0.0171052	0.0527575	-18.906
720.3399963378906	128.929	1	0.0498431	-0.0170442	0.0526736	-18.87
722.484992980957	130.434	1	0.0497515	-0.0169832	0.0525668	-18.846
724.6129989624023	131.936	1	0.0496752	-0.0169221	0.0524752	-18.81
726.7439956665039	133.441	1	0.0495913	-0.0168916	0.0523837	-18.804
728.8819961547852	134.946	1	0.0495074	-0.0168535	0.0522921	-18.792
731.0199966430664	136.454	1	0.0494311	-0.0167619	0.0522006	-18.726
733.150993347168	137.955	1	0.0493777	-0.0167543	0.0521472	-18.738
735.2910003662109	139.462	1	0.0493243	-0.0166856	0.0520709	-18.684
737.4189987182617	140.968	1	0.0492175	-0.0166398	0.0519488	-18.672
739.5669937133789	142.471	1	0.0491564	-0.0166246	0.0518878	-18.678
741.697998046875	143.978	1	0.0491107	-0.0166017	0.0518343	-18.672
743.843994140625	145.481	1	0.0490572	-0.0165406	0.0517657	-18.63
745.968994140625	146.988	1	0.0489428	-0.0165101	0.0516512	-18.636
748.0970001220703	148.495	1	0.0489047	-0.0165101	0.0516131	-18.648
750.2329940795898	149.998	1	0.0488131	-0.0164796	0.0515215	-18.648
