time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
675.7379989624023	116.887	1	0.059624	-0.0208665	0.0631642	-19.284
677.8639984130859	118.392	1	0.0595095	-0.0208284	0.0630498	-19.29
679.9889984130859	119.897	1	0.0593874	-0.0207521	0.0629048	-19.254
682.1199951171875	121.402	1	0.0592654	-0.0206529	0.06275989999999999	-19.212
684.2559967041016	122.91	1	0.0591967	-0.0206071	0.06268360000000001	-19.194
686.3899993896484	124.414	1	0.0590899	-0.0204927	0.0625386	-19.128
688.5189971923828	125.914	1	0.0589678	-0.0204469	0.0624087	-19.116
690.6539993286133	127.424	1	0.0588992	-0.0203706	0.0623171	-19.074
692.7949981689453	128.929	1	0.0587847	-0.0203019	0.0621951	-19.05
694.9290008544922	130.434	1	0.0587161	-0.0202638	0.0621111	-19.038
697.056999206543	131.939	1	0.0585864	-0.0201722	0.0619586	-18.99
699.1829986572266	133.441	1	0.0585177	-0.0201188	0.0618823	-18.966
701.3139953613281	134.946	1	0.0584643	-0.0200349	0.0617983	-18.912
703.4409942626953	136.451	1	0.0583575	-0.0200273	0.0616915	-18.942
705.5690002441406	137.955	1	0.0582736	-0.0199357	0.0615847	-18.882
707.697998046875	139.462	1	0.0581744	-0.0198976	0.0614779	-18.876
709.827995300293	140.964	1	0.0580904	-0.0198442	0.0613787	-18.858
711.9539947509766	142.471	1	0.058037	-0.0197831	0.0613177	-18.816
714.0820007324219	143.978	1	0.0579455	-0.0197526	0.0612185	-18.816
716.2099990844727	145.485	1	0.0578692	-0.0197068	0.0611269	-18.804
718.3369979858398	146.988	1	0.0578158	-0.0197068	0.0610812	-18.822
720.4729995727539	148.495	1	0.0576861	-0.0196306	0.0609362	-18.786
722.6009979248047	150.001	1	0.0576708	-0.0195771	0.0608981	-18.744
