time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
580.4729995727539	13.0401	1	0.0861363	-0.00682834	0.08640340000000001	-4.53
592.5950012207031	14.545	1	0.0858159	-0.00775149	0.08615920000000001	-5.16
603.879997253418	16.0494	1	0.0855336	-0.00862128	0.0859685	-5.754
608.0009994506836	17.5552	1	0.0851903	-0.00946051	0.08571670000000001	-6.33
612.1219940185547	19.0597	1	0.0847936	-0.0102387	0.08540390000000001	-6.882
616.2329940795898	20.565	1	0.0844121	-0.0109788	0.08512930000000001	-7.404
620.3569946289063	22.0695	1	0.0840611	-0.011757	0.0848775	-7.956
624.4669952392578	23.5758	1	0.08357290000000001	-0.0124665	0.0845037	-8.484
628.5799942016602	25.0807	1	0.0831456	-0.0131531	0.0841832	-8.988
632.7009963989258	26.5856	1	0.0827031	-0.0137711	0.08384750000000001	-9.449999999999999
636.8209991455078	28.0905	1	0.0822301	-0.0144578	0.0834966	-9.965999999999999
640.9499969482422	29.5963	1	0.0817494	-0.0150223	0.0831151	-10.41
645.0619964599609	31.1003	1	0.0812459	-0.0156251	0.0827336	-10.884
649.1829986572266	32.6061	1	0.0807576	-0.0161744	0.08236739999999999	-11.322
653.3089981079102	34.1101	1	0.080277	-0.0167085	0.0819936	-11.754
657.4379959106445	35.6178	1	0.0797276	-0.0172197	0.08156629999999999	-12.186
661.556999206543	37.1208	1	0.0791936	-0.0176851	0.08113910000000001	-12.582
665.6669998168945	38.6257	1	0.0786901	-0.0181504	0.08075	-12.984
669.7889938354492	40.1306	1	0.0781331	-0.0185395	0.08029989999999999	-13.35
673.9109954833984	41.6346	1	0.07762960000000001	-0.0189821	0.0799108	-13.74
678.0329971313477	43.1414	1	0.07707260000000001	-0.0193635	0.07946830000000001	-14.1
682.1469955444336	44.6472	1	0.0765386	-0.0196992	0.0790334	-14.43
686.2609939575195	46.1502	1	0.0760045	-0.0200807	0.0786138	-14.796
690.3740005493164	47.6532	1	0.0754933	-0.0204011	0.0782018	-15.12
694.4899978637695	49.16	1	0.07499740000000001	-0.0207063	0.0777974	-15.432
698.7910003662109	50.6649	1	0.0744252	-0.0209733	0.0773244	-15.738
700.9209976196289	52.1717	1	0.0739446	-0.0212556	0.0769429	-16.032
703.0609970092773	53.6766	1	0.0733724	-0.0214921	0.0764546	-16.32
705.2019958496094	55.1796	1	0.07288409999999999	-0.0217286	0.0760503	-16.596
707.3330001831055	56.6845	1	0.0724187	-0.0219346	0.07566879999999999	-16.848
709.463996887207	58.1894	1	0.07189230000000001	-0.0221483	0.0752263	-17.118
711.5960006713867	59.6943	1	0.07136579999999999	-0.0223771	0.07479139999999999	-17.406
713.7169952392578	61.1992	1	0.0708776	-0.0225526	0.0743794	-17.646
715.8499984741211	62.706	1	0.07041980000000001	-0.0226365	0.07396750000000001	-17.814
717.9809951782227	64.2128	1	0.0699239	-0.0228044	0.0735402	-18.06
720.1139984130859	65.7158	1	0.0694737	-0.0229951	0.0731816	-18.312
722.2449951171875	67.22069999999999	1	0.0690007	-0.0230714	0.0727544	-18.48
724.3769989013672	68.72369999999999	1	0.0685887	-0.0231553	0.0723882	-18.648
726.4980010986328	70.23050000000001	1	0.0680852	-0.0233079	0.07196859999999999	-18.894
728.6309967041016	71.73730000000001	1	0.06770370000000001	-0.0233918	0.0716329	-19.056
730.7630004882813	73.2422	1	0.0672841	-0.0234605	0.07125140000000001	-19.224
732.8929977416992	74.74330000000001	1	0.0668569	-0.0235597	0.0708776	-19.41
735.0149993896484	76.252	1	0.0664372	-0.0235673	0.0704885	-19.53
737.1369934082031	77.755	1	0.0660176	-0.0236741	0.0701299	-19.728
739.2639999389648	79.26179999999999	1	0.065659	-0.0237199	0.06981710000000001	-19.86
741.39599609375	80.7667	1	0.0652471	-0.0237428	0.0694356	-19.992
743.5359954833984	82.27160000000001	1	0.0649037	-0.0238038	0.0691304	-20.136
745.6559982299805	83.7765	1	0.0644841	-0.0238801	0.0687642	-20.316
747.786994934082	85.27760000000001	1	0.0641332	-0.0238267	0.0684133	-20.376
749.9269943237305	86.7863	1	0.06378979999999999	-0.023903	0.0681233	-20.538
752.0579986572266	88.2931	1	0.0634084	-0.0239106	0.0677648	-20.658
754.197998046875	89.7961	1	0.06308030000000001	-0.0239183	0.0674596	-20.76
756.3299942016602	91.2991	1	0.06272940000000001	-0.0238649	0.0671163	-20.826
758.4809951782227	92.80589999999999	1	0.0624316	-0.0238878	0.0668492	-20.934
760.6219940185547	94.3108	1	0.0620577	-0.0238801	0.0664907	-21.042
762.7529983520508	95.81570000000001	1	0.0616992	-0.023903	0.0661702	-21.174
764.8919982910156	97.3206	1	0.0614321	-0.0238878	0.06591080000000001	-21.246
767.0219955444336	98.82550000000001	1	0.0610888	-0.0238649	0.0655828	-21.336
769.1510009765625	100.333	1	0.060837	-0.0238267	0.0653386	-21.384
771.2819976806641	101.838	1	0.0603411	-0.0242463	0.0650258	-21.888
773.4129943847656	103.343	1	0.0600512	-0.0242158	0.06475110000000001	-21.96
775.5429992675781	104.848	1	0.0597842	-0.02417	0.0644841	-22.008
777.661994934082	106.35	1	0.0595629	-0.0241395	0.0642629	-22.056
779.7989959716797	107.855	1	0.0592806	-0.0241243	0.06400350000000001	-22.14
781.9199981689453	109.363	1	0.0589907	-0.0240937	0.06372120000000001	-22.212
784.0519943237305	110.865	1	0.0587237	-0.0240327	0.0634542	-22.254
786.1829986572266	112.369	1	0.0585024	-0.0240327	0.06324050000000001	-22.326
788.3159942626953	113.877	1	0.0582278	-0.0239793	0.06296590000000001	-22.374
790.4389953613281	115.382	1	0.0579989	-0.0239106	0.062737	-22.398
792.5599975585938	116.887	1	0.05777	-0.0239335	0.062531	-22.5
794.6809997558594	118.389	1	0.0575411	-0.0238572	0.0622866	-22.512
