-1.0000e-01,1.51148
-9.998e-02,1.5182
-9.996e-02,1.5232
-9.994e-02,1.53242
-9.992e-02,1.53961
-9.990e-02,1.54547
-9.988e-02,1.55812
-9.986e-02,1.55977
-9.984e-02,1.56922
-9.982e-02,1.57508
-9.980e-02,1.58398
-9.978e-02,1.59258
-9.976e-02,1.60609
-9.974e-02,1.60727
-9.972e-02,1.60875
-9.970e-02,1.61961
-9.968e-02,1.6207
-9.966e-02,1.63383
-9.964e-02,1.6407
-9.962e-02,1.64711
-9.960e-02,1.65195
-9.958e-02,1.65828
-9.956e-02,1.66047
-9.954e-02,1.67117
-9.952e-02,1.67703
-9.950e-02,1.68211
-9.948e-02,1.6943
-9.946e-02,1.70156
-9.944e-02,1.70477
-9.942e-02,1.71617
-9.940e-02,1.71609
-9.938e-02,1.72289
-9.936e-02,1.735
-9.934e-02,1.73875
-9.932e-02,1.74375
-9.930e-02,1.74773
-9.928e-02,1.75742
-9.926e-02,1.76148
-9.924e-02,1.77039
-9.922e-02,1.77828
-9.920e-02,1.78508
-9.918e-02,1.79117
-9.916e-02,1.79531
-9.914e-02,1.79719
-9.912e-02,1.81016
-9.910e-02,1.81797
-9.908e-02,1.82141
-9.906e-02,1.82258
-9.904e-02,1.82789
-9.902e-02,1.83188
-9.900e-02,1.8407
-9.898e-02,1.84211
-9.896e-02,1.84273
-9.894e-02,1.85367
-9.892e-02,1.86375
-9.890e-02,1.87078
-9.888e-02,1.87469
-9.886e-02,1.87688
-9.884e-02,1.8868
-9.882e-02,1.88406
-9.880e-02,1.89555
-9.878e-02,1.89852
-9.876e-02,1.90266
-9.874e-02,1.91531
-9.872e-02,1.91406
-9.870e-02,1.92234
-9.868e-02,1.92563
-9.866e-02,1.9293
-9.864e-02,1.9368
-9.862e-02,1.94305
-9.860e-02,1.95047
-9.858e-02,1.95086
-9.856e-02,1.95898
-9.854e-02,1.96453
-9.852e-02,1.97102
-9.850e-02,1.96609
-9.848e-02,1.97375
-9.846e-02,1.97992
-9.844e-02,1.98961
-9.842e-02,1.99578
-9.840e-02,1.99961
-9.838e-02,1.99758
-9.836e-02,2.00445
-9.834e-02,2.01375
-9.832e-02,2.01102
-9.830e-02,2.02
-9.828e-02,2.02453
-9.826e-02,2.03
-9.824e-02,2.03883
-9.822e-02,2.03992
-9.820e-02,2.04266
-9.818e-02,2.05516
-9.816e-02,2.05469
-9.814e-02,2.06227
-9.812e-02,2.07031
-9.810e-02,2.06906
-9.808e-02,2.07445
-9.806e-02,2.07703
-9.804e-02,2.08195
-9.802e-02,2.08125
-9.800e-02,2.08289
-9.798e-02,2.09664
-9.796e-02,2.09641
-9.794e-02,2.10312
-9.792e-02,2.10688
-9.790e-02,2.10992
-9.788e-02,2.11469
-9.786e-02,2.11563
-9.784e-02,2.11914
-9.782e-02,2.12547
-9.780e-02,2.12859
-9.778e-02,2.13164
-9.776e-02,2.135
-9.774e-02,2.14094
-9.772e-02,2.14211
-9.770e-02,2.14773
-9.768e-02,2.14906
-9.766e-02,2.15813
-9.764e-02,2.16414
-9.762e-02,2.16758
-9.760e-02,2.16859
-9.758e-02,2.1693
-9.756e-02,2.17789
-9.754e-02,2.18023
-9.752e-02,2.18109
-9.750e-02,2.19086
-9.748e-02,2.19125
-9.746e-02,2.19406
-9.744e-02,2.1982
-9.742e-02,2.19891
-9.740e-02,2.20328
-9.738e-02,2.21414
-9.736e-02,2.22133
-9.734e-02,2.22656
-9.732e-02,2.22375
-9.730e-02,2.22547
-9.728e-02,2.22516
-9.726e-02,2.23266
-9.724e-02,2.23633
-9.722e-02,2.24422
-9.720e-02,2.23867
-9.718e-02,2.24727
-9.716e-02,2.24828
-9.714e-02,2.25016
-9.712e-02,2.25641
-9.710e-02,2.25875
-9.708e-02,2.25977
-9.706e-02,2.27164
-9.704e-02,2.26828
-9.702e-02,2.27219
-9.700e-02,2.26914
-9.698e-02,2.27781
-9.696e-02,2.27937
-9.694e-02,2.29211
-9.692e-02,2.29391
-9.690e-02,2.29133
-9.688e-02,2.29688
-9.686e-02,2.29867
-9.684e-02,2.30328
-9.682e-02,2.31531
-9.680e-02,2.3118
-9.678e-02,2.31281
-9.676e-02,2.32023
-9.674e-02,2.31602
