-1.0000e-01,0.499438
-9.998e-02,0.500625
-9.996e-02,0.501313
-9.994e-02,0.506094
-9.992e-02,0.507563
-9.990e-02,0.509563
-9.988e-02,0.513
-9.986e-02,0.5135
-9.984e-02,0.515125
-9.982e-02,0.516031
-9.980e-02,0.517156
-9.978e-02,0.518375
-9.976e-02,0.519969
-9.974e-02,0.522906
-9.972e-02,0.525469
-9.970e-02,0.526438
-9.968e-02,0.52825
-9.966e-02,0.529312
-9.964e-02,0.532094
-9.962e-02,0.532938
-9.960e-02,0.532719
-9.958e-02,0.535
-9.956e-02,0.535875
-9.954e-02,0.538563
-9.952e-02,0.540813
-9.950e-02,0.541312
-9.948e-02,0.542875
-9.946e-02,0.545125
-9.944e-02,0.547188
-9.942e-02,0.545969
-9.940e-02,0.54975
-9.938e-02,0.549969
-9.936e-02,0.552469
-9.934e-02,0.554312
-9.932e-02,0.554188
-9.930e-02,0.554781
-9.928e-02,0.557219
-9.926e-02,0.559781
-9.924e-02,0.560781
-9.922e-02,0.563281
-9.920e-02,0.563844
-9.918e-02,0.56575
-9.916e-02,0.566969
-9.914e-02,0.567844
-9.912e-02,0.570844
-9.910e-02,0.570719
-9.908e-02,0.571781
-9.906e-02,0.574094
-9.904e-02,0.575813
-9.902e-02,0.57575
-9.900e-02,0.577531
-9.898e-02,0.578406
-9.896e-02,0.5815
-9.894e-02,0.5815
-9.892e-02,0.585281
-9.890e-02,0.585594
-9.888e-02,0.585812
-9.886e-02,0.586906
-9.884e-02,0.588031
-9.882e-02,0.590969
-9.880e-02,0.591156
-9.878e-02,0.59175
-9.876e-02,0.593
-9.874e-02,0.593906
-9.872e-02,0.597
-9.870e-02,0.596063
-9.868e-02,0.598781
-9.866e-02,0.599688
-9.864e-02,0.601875
-9.862e-02,0.603344
-9.860e-02,0.603656
-9.858e-02,0.606375
-9.856e-02,0.604812
-9.854e-02,0.606969
-9.852e-02,0.610281
-9.850e-02,0.609969
-9.848e-02,0.611219
-9.846e-02,0.613406
-9.844e-02,0.616969
-9.842e-02,0.615656
-9.840e-02,0.615844
-9.838e-02,0.618156
-9.836e-02,0.617844
