time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
497.4049987792969	124.414	1	0.136231	-0.347231	0.372927	-68.574
499.5149993896484	125.916	1	0.133607	-0.344545	0.369448	-68.79600000000001
501.6339950561523	127.424	1	0.130982	-0.341982	0.366152	-69.03
503.7529983520508	128.929	1	0.12848	-0.339296	0.362734	-69.252
505.8779983520508	130.434	1	0.125978	-0.336733	0.359438	-69.48
507.9879989624023	131.936	1	0.123658	-0.33423	0.356325	-69.69
510.1069946289063	133.441	1	0.121338	-0.331728	0.353151	-69.90000000000001
512.2269973754883	134.949	1	0.119019	-0.329348	0.3501	-70.122
514.3579940795898	136.454	1	0.116822	-0.326845	0.347048	-70.33199999999999
516.4779968261719	137.958	1	0.114686	-0.324465	0.344118	-70.524
518.5970001220703	139.465	1	0.112549	-0.322145	0.341188	-70.734
520.697998046875	140.968	1	0.110474	-0.319826	0.33832	-70.938
522.818000793457	142.471	1	0.10846	-0.317568	0.335512	-71.136
524.9290008544922	143.978	1	0.106446	-0.31531	0.332705	-71.334
527.0469970703125	145.481	1	0.104554	-0.313051	0.330019	-71.526
529.1679992675781	146.988	1	0.102662	-0.310854	0.327272	-71.724
531.2979965209961	148.491	1	0.10077	-0.308657	0.324709	-71.91
533.4269943237305	150.001	1	0.0989385	-0.306643	0.322145	-72.102
