time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
491.9010009765625	119.894	1	0.643497	-0.0573123	0.646	-5.088
494.0309982299805	121.402	1	0.643436	-0.0587771	0.646122	-5.214
496.1600036621094	122.907	1	0.6433140000000001	-0.0593264	0.646061	-5.268
498.2799987792969	124.414	1	0.643192	-0.0600588	0.646	-5.334
500.4089965820313	125.916	1	0.643131	-0.0607302	0.646	-5.394
502.5390014648438	127.421	1	0.64307	-0.0614016	0.646	-5.454
504.6689987182617	128.929	1	0.642948	-0.062073	0.645939	-5.508
506.7990036010742	130.434	1	0.642887	-0.0628667	0.645939	-5.586
508.9280014038086	131.936	1	0.6427040000000001	-0.0635381	0.645878	-5.64
511.0589981079102	133.441	1	0.642643	-0.0642095	0.645878	-5.706
513.1890029907227	134.946	1	0.642582	-0.0649419	0.645878	-5.766
515.3290023803711	136.454	1	0.642582	-0.06567430000000001	0.645939	-5.832
517.4589996337891	137.958	1	0.6423990000000001	-0.06634569999999999	0.645817	-5.892
519.5900039672852	139.462	1	0.642216	-0.0670171	0.645695	-5.952
521.7200012207031	140.964	1	0.642033	-0.0676885	0.645573	-6.018
523.8690032958984	142.471	1	0.641911	-0.06842090000000001	0.645573	-6.078
525.9990005493164	143.978	1	0.641788	-0.0690312	0.645512	-6.138
528.1470031738281	145.485	1	0.6417270000000001	-0.0698247	0.645512	-6.204
530.2770004272461	146.988	1	0.641605	-0.070435	0.645451	-6.264
532.4079971313477	148.491	1	0.641483	-0.0711064	0.64539	-6.324
534.5370025634766	149.998	1	0.641361	-0.0717778	0.64539	-6.384
