time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
40.927001953125	0.9999	1	0.835087	0.102356	0.841373	6.99
263.9410018920898	11.5356	1	0.763309	-0.257998	0.805729	-18.672
276.0440063476563	13.0401	1	0.740788	-0.284914	0.793705	-21.036
288.1470031738281	14.5454	1	0.717228	-0.309145	0.78101	-23.31
299.4100036621094	16.0503	1	0.692753	-0.330507	0.767521	-25.5
303.5	17.5548	1	0.6678500000000001	-0.349123	0.753605	-27.594
307.5970001220703	19.0601	1	0.642765	-0.365175	0.739201	-29.598
311.6880035400391	20.565	1	0.61768	-0.378908	0.724613	-31.524
315.7779998779297	22.0699	1	0.592838	-0.390444	0.709843	-33.366
319.8680038452148	23.5748	1	0.568546	-0.399965	0.695133	-35.124
323.9710006713867	25.0807	1	0.544865	-0.407595	0.680424	-36.798
328.0620040893555	26.5856	1	0.521793	-0.413637	0.665836	-38.4
332.1570053100586	28.0905	1	0.499514	-0.418215	0.651432	-39.936
336.2630004882813	29.5954	1	0.478029	-0.42145	0.637272	-41.4
340.3530044555664	31.1003	1	0.45746	-0.423525	0.623356	-42.792
344.4440002441406	32.6052	1	0.437624	-0.424623	0.609806	-44.13
348.5370025634766	34.111	1	0.418764	-0.424807	0.5965	-45.408
352.6350021362305	35.6159	1	0.400698	-0.424196	0.5835	-46.626
356.7310028076172	37.1208	1	0.383547	-0.422915	0.570866	-47.79
360.8260040283203	38.6267	1	0.367128	-0.421022	0.558537	-48.906
364.9169998168945	40.1306	1	0.351564	-0.418703	0.546696	-49.974
369.0149993896484	41.6355	1	0.336733	-0.415834	0.535038	-50.994
373.1070022583008	43.1404	1	0.322634	-0.412722	0.5238080000000001	-51.978
377.1959991455078	44.6463	1	0.309206	-0.409365	0.513004	-52.932
381.3040008544922	46.1502	1	0.296511	-0.405642	0.502445	-53.826
385.4000015258789	47.6551	1	0.284426	-0.401735	0.492189	-54.696
389.4910049438477	49.16	1	0.273012	-0.397707	0.482363	-55.524
393.7789993286133	50.6668	1	0.262148	-0.393496	0.47278	-56.322
395.8920059204102	52.1698	1	0.251772	-0.389223	0.463503	-57.096
398.0040054321289	53.6747	1	0.242005	-0.384829	0.454592	-57.828
400.1140060424805	55.1796	1	0.232545	-0.380434	0.445864	-58.56
402.2140045166016	56.6845	1	0.223756	-0.37604	0.437502	-59.238
404.3140029907227	58.1913	1	0.215394	-0.371523	0.429445	-59.892
406.4230041503906	59.6943	1	0.207459	-0.366945	0.421511	-60.516
408.5429992675781	61.2011	1	0.199708	-0.362612	0.413942	-61.152
410.6500015258789	62.706	1	0.192445	-0.358156	0.406557	-61.746
412.7660064697266	64.2109	1	0.185487	-0.353762	0.399416	-62.322
414.875	65.7158	1	0.178956	-0.349367	0.392458	-62.874
416.995002746582	67.22069999999999	1	0.172608	-0.344973	0.385744	-63.414
