time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
40.91400146484375	0.9999	1	0.735722	0.09014940000000001	0.741215	6.984
264.1279983520508	11.5352	1	0.671635	-0.226808	0.708866	-18.654
276.2560043334961	13.0401	1	0.6519200000000001	-0.250307	0.698307	-21
288.3740005493164	14.545	1	0.631107	-0.271242	0.686893	-23.256
299.6620025634766	16.0499	1	0.6095620000000001	-0.289858	0.674992	-25.428
303.7750015258789	17.5552	1	0.587772	-0.306093	0.662663	-27.504
307.8990020751953	19.0601	1	0.565861	-0.32007	0.650089	-29.49
312.0279998779297	20.5665	1	0.54401	-0.332033	0.637333	-31.392
316.1460037231445	22.0695	1	0.522282	-0.342104	0.624332	-33.222
320.2679977416992	23.5748	1	0.5011020000000001	-0.350405	0.6114540000000001	-34.956
324.3789978027344	25.0807	1	0.480349	-0.357119	0.598576	-36.624
328.4909973144531	26.5856	1	0.460207	-0.362368	0.585697	-38.208
332.6060028076172	28.0914	1	0.440676	-0.366335	0.573002	-39.738
336.7280044555664	29.5935	1	0.421877	-0.369204	0.560612	-41.184
340.8440017700195	31.0993	1	0.403933	-0.371096	0.548466	-42.57
344.9609985351563	32.6052	1	0.386599	-0.372072	0.536503	-43.896
349.072998046875	34.111	1	0.370058	-0.372255	0.524906	-45.168
353.1800003051758	35.6169	1	0.35425	-0.371767	0.513493	-46.38
357.3040008544922	37.1199	1	0.339174	-0.370729	0.502445	-47.538
361.4150009155273	38.6276	1	0.324831	-0.369204	0.491762	-48.654
365.5270004272461	40.1297	1	0.311342	-0.367189	0.481325	-49.698
369.6520004272461	41.6346	1	0.298159	-0.364809	0.471071	-50.736
373.7630004882813	43.1433	1	0.285952	-0.362123	0.461367	-51.702
377.8730010986328	44.6482	1	0.274111	-0.359194	0.451784	-52.644
381.9800033569336	46.1502	1	0.263002	-0.35602	0.442629	-53.538
386.1030044555664	47.6551	1	0.252382	-0.352663	0.433596	-54.402
390.2259979248047	49.16	1	0.242372	-0.349123	0.424929	-55.224
394.5169982910156	50.6649	1	0.232728	-0.345461	0.416506	-56.028
396.6500015258789	52.1698	1	0.223756	-0.341799	0.40851	-56.784
398.7770004272461	53.6747	1	0.21515	-0.338015	0.400576	-57.516
400.8980026245117	55.1796	1	0.206849	-0.334169	0.393007	-58.236
403.0289993286133	56.6845	1	0.199037	-0.330385	0.385683	-58.926
405.1549987792969	58.1894	1	0.191712	-0.326479	0.378603	-59.568
407.2750015258789	59.6924	1	0.184754	-0.322695	0.371767	-60.204
409.3950042724609	61.2011	1	0.177857	-0.318727	0.364992	-60.834
411.5240020751953	62.706	1	0.171449	-0.31476	0.3584	-61.416
413.6559982299805	64.2109	1	0.165406	-0.311098	0.352297	-61.992
415.7750015258789	65.7139	1	0.159608	-0.307192	0.346132	-62.544
417.9209976196289	67.22069999999999	1	0.154115	-0.303469	0.340273	-63.072
420.0530014038086	68.72369999999999	1	0.148805	-0.299746	0.334597	-63.588
422.1849975585938	70.23050000000001	1	0.1438	-0.296144	0.329165	-64.092
424.3099975585938	71.73730000000001	1	0.138978	-0.292482	0.323732	-64.572
426.4349975585938	73.2422	1	0.134339	-0.288881	0.318544	-65.05200000000001
428.5540008544922	74.7452	1	0.130006	-0.285341	0.31354	-65.496
430.6780014038086	76.2501	1	0.125733	-0.281801	0.308535	-65.946
432.8040008544922	77.755	1	0.121705	-0.278444	0.303835	-66.384
434.9240036010742	79.2599	1	0.117859	-0.275026	0.299196	-66.804
437.068000793457	80.76860000000001	1	0.114197	-0.27173	0.29468	-67.194
439.2020034790039	82.2735	1	0.110596	-0.268496	0.290346	-67.602
441.3339996337891	83.7765	1	0.107178	-0.265322	0.286135	-67.992
443.4640045166016	85.2795	1	0.103943	-0.262209	0.282045	-68.37000000000001
445.5970001220703	86.7863	1	0.100831	-0.259035	0.277956	-68.724
447.7330017089844	88.2931	1	0.09783980000000001	-0.256044	0.27405	-69.078
449.8690032958984	89.7942	1	0.09497120000000001	-0.253115	0.270266	-69.426
452.0009994506836	91.2991	1	0.0921636	-0.250185	0.266542	-69.768
454.1399993896484	92.80589999999999	1	0.089478	-0.247315	0.262941	-70.104
456.2679977416992	94.3108	1	0.08691450000000001	-0.244508	0.259462	-70.428
458.411003112793	95.81570000000001	1	0.0844121	-0.241761	0.256044	-70.74
460.5559997558594	97.3206	1	0.08209279999999999	-0.239076	0.252748	-71.04600000000001
