time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
263.8809967041016	11.5347	1	4.35712E-005	3.39003E-006	4.37053E-005	4.452
389.3399963378906	13.0401	1	5.96198E-005	1.8865E-005	6.253320000000001E-005	17.556
412.0849990844727	14.545	1	5.76826E-005	-1.00732E-005	5.85543E-005	-9.906000000000001
423.4290008544922	16.0503	1	5.9441E-005	3.59864E-006	5.95453E-005	3.468
427.5619964599609	17.5548	1	6.43362E-005	1.34186E-005	6.572200000000001E-005	11.784
431.6920013427734	19.0601	1	2.39686E-005	1.41264E-005	2.78206E-005	30.528
435.8199996948242	20.565	1	6.62808E-005	5.20053E-006	6.64969E-005	4.488
447.1859970092773	22.0709	1	5.72728E-005	-1.59444E-005	5.94484E-005	-15.552
451.3099975585938	23.5748	1	8.98172E-005	-1.95504E-005	9.19183E-005	-12.276
455.431999206543	25.0807	1	5.03513E-005	-1.31131E-006	5.03736E-005	-1.488
459.556999206543	26.5856	1	5.64235E-005	1.57581E-005	5.85841E-005	15.606
467.3219985961914	28.0905	1	3.59716E-005	1.21818E-005	3.79833E-005	18.708
471.4349975585938	29.5954	1	4.91294E-005	-7.32395E-006	4.96658E-005	-8.472
475.5659942626953	31.1003	1	6.73984E-005	1.47522E-006	6.741329999999999E-005	1.26
483.3170013427734	32.6071	1	3.39004E-005	-3.88923E-006	3.41239E-005	-6.54
487.4420013427734	34.111	1	5.79136E-005	1.43499E-005	5.96645E-005	13.926
491.5670013427734	35.6159	1	6.854950000000001E-005	-2.26872E-006	6.85868E-005	-1.896
499.0410003662109	37.1208	1	4.1418E-005	1.15522E-005	4.30013E-005	15.582
503.1800003051758	38.6257	1	7.114610000000001E-005	1.24723E-005	7.22338E-005	9.942
507.3190002441406	40.1287	1	6.0417E-005	-6.51184E-006	6.07672E-005	-6.15
511.4449996948242	41.6346	1	4.75051E-005	-3.24102E-007	4.75051E-005	-0.39
515.577995300293	43.1404	1	4.39177E-005	-1.3318E-005	4.58884E-005	-16.866
519.7080001831055	44.6463	1	6.79274E-005	-1.58997E-005	6.976400000000001E-005	-13.17
523.8349990844727	46.1502	1	5.52798E-005	9.015260000000001E-006	5.601E-005	9.257999999999999
527.9580001831055	47.657	1	7.02632E-005	1.29045E-005	7.14404E-005	10.41
532.0879974365234	49.16	1	5.98694E-005	-3.83335E-006	5.99923E-005	-3.666
536.4440002441406	50.6649	1	4.55307E-005	-1.23308E-006	4.55419E-005	-1.548
538.5739974975586	52.1698	1	6.78119E-005	-3.53123E-005	7.64546E-005	-27.504
540.7039947509766	53.6747	1	4.27442E-005	-9.49955E-006	4.37873E-005	-12.528
542.8529968261719	55.1796	1	5.2281E-005	2.66285E-005	5.86736E-005	26.988
544.9829940795898	56.6864	1	3.48839E-005	-1.32546E-005	3.73127E-005	-20.802
547.1079940795898	58.1894	1	4.51135E-005	-1.63914E-006	4.51433E-005	-2.076
549.2439956665039	59.6962	1	3.70818E-005	1.51508E-005	4.00583E-005	22.224
551.3870010375977	61.2011	1	1.81758E-005	1.37762E-005	2.28063E-005	37.17
553.5289993286133	62.706	1	5.28323E-005	-1.51583E-005	5.49669E-005	-16.008
555.6589965820313	64.2128	1	4.13323E-005	0.000109219	0.000109219	70.428
559.515998840332	65.7158	1	6.21383E-005	7.91331E-005	0.000100628	51.864
563.6869964599609	67.22069999999999	1	7.28671E-005	2.93182E-005	7.85519E-005	21.912
567.5279998779297	68.7256	1	5.41213E-005	2.22848E-005	5.85245E-005	22.38
569.6499938964844	70.23050000000001	1	6.08119E-005	1.88128E-005	6.365820000000001E-005	17.196
571.7789993286133	71.7354	1	5.50451E-005	-1.71066E-005	5.76379E-005	-17.256
573.9140014648438	73.24030000000001	1	4.4741E-005	-1.19583E-006	4.47559E-005	-1.53
577.4259948730469	74.7452	1	1.84664E-005	3.15534E-006	1.87309E-005	9.69
579.5579986572266	76.2501	1	5.79881E-005	2.78281E-006	5.80589E-005	2.748
581.7039947509766	77.7569	1	2.63267E-005	7.41708E-006	2.73586E-005	15.738
583.838996887207	79.2599	1	3.6903E-005	2.84762E-005	4.66148E-005	37.656
585.9799957275391	80.7667	1	2.0858E-005	-1.15336E-005	2.38345E-005	-28.938
588.1319961547852	82.2697	1	6.86129E-005	-8.23293E-007	6.86166E-005	-0.6840000000000001
590.2789993286133	83.7765	1	3.05923E-005	-1.29603E-005	3.32224E-005	-22.956
592.4129943847656	85.2833	1	3.91903E-005	6.86201E-006	3.97863E-005	9.93
594.5419998168945	86.7901	1	9.360960000000001E-005	1.35378E-005	9.45819E-005	8.231999999999999
596.6800003051758	88.2912	1	6.346079999999999E-005	-3.06407E-005	7.04755E-005	-25.77
598.8309936523438	89.7961	1	6.49025E-005	-1.81237E-005	6.73872E-005	-15.6
600.9679946899414	91.301	1	3.08121E-005	-2.50601E-005	3.97193E-005	-39.12
603.109001159668	92.80589999999999	1	5.59913E-005	-1.30311E-005	5.74889E-005	-13.104
605.2490005493164	94.3108	1	7.521039999999999E-005	3.0134E-005	8.10255E-005	21.834
609.1019973754883	95.81570000000001	1	6.694389999999999E-005	-4.34595E-005	7.98036E-005	-32.994
611.5670013427734	97.3206	1	3.06296E-005	-2.08096E-005	3.70296E-005	-34.182
613.6989974975586	98.8283	1	5.48738E-005	-2.59728E-005	6.07076E-005	-25.326
615.8359985351563	100.333	1	3.8326E-005	-2.09363E-006	3.83856E-005	-3.126
617.9749984741211	101.838	1	5.09175E-005	-9.87208E-006	5.18637E-005	-10.968
620.1230010986328	103.34	1	6.18105E-005	3.68805E-006	6.19297E-005	3.426
622.2669982910156	104.848	1	3.21867E-005	-3.88923E-006	3.24252E-005	-6.882
624.3999938964844	106.353	1	6.55654E-006	-3.20377E-007	6.55654E-006	-2.736
626.5379943847656	107.855	1	3.17248E-005	-1.99453E-005	3.74767E-005	-32.142
628.6640014648438	109.36	1	4.9554E-005	-1.74643E-005	5.25417E-005	-19.404
630.7929992675781	110.868	1	5.76864E-005	-2.30969E-006	5.77311E-005	-2.292
634.3019943237305	112.372	1	2.83235E-005	-1.01776E-005	3.00893E-005	-19.758
636.4389953613281	113.877	1	5.33538E-005	-6.73163E-006	5.37748E-005	-7.188
638.5820007324219	115.382	1	6.35912E-005	8.86252E-006	6.42058E-005	7.932
640.7109985351563	116.887	1	4.72071E-005	-4.24686E-006	4.73971E-005	-5.142
642.8460006713867	118.389	1	6.60908E-005	3.99428E-005	7.7222E-005	31.158
644.9919967651367	119.897	1	0.000218437	2.68744E-005	0.000218437	6.396
647.4679946899414	121.402	1	0.000121683	3.54054E-005	0.00012675	16.224
649.9359970092773	122.907	1	3.22985E-005	-1.49013E-008	3.22985E-005	-0.012
653.4449996948242	124.412	1	5.32942E-005	-1.46703E-005	5.52761E-005	-15.384
655.5899963378906	125.916	1	6.5804E-005	-8.16589E-006	6.63106E-005	-7.068
657.7309951782227	127.421	1	4.21556E-005	-1.93269E-005	4.63726E-005	-24.63
659.8699951171875	128.929	1	5.42181E-005	1.88799E-005	5.74144E-005	19.194
662.0069961547852	130.434	1	4.58511E-005	-3.0026E-006	4.5948E-005	-3.744
664.1370010375977	131.939	1	5.31378E-005	-2.79398E-006	5.32123E-005	-3.012
666.27099609375	133.441	1	4.47261E-005	-3.42729E-007	4.47261E-005	-0.432
668.4079971313477	134.946	1	5.93441E-005	7.03338E-006	5.97613E-005	6.762
670.5459976196289	136.454	1	7.17272E-005	7.59963E-007	7.17272E-005	0.606
672.6869964599609	137.958	1	6.799449999999999E-005	5.90834E-006	6.82478E-005	4.968
674.8190002441406	139.462	1	5.22437E-005	-1.52067E-005	5.44044E-005	-16.23
676.952995300293	140.968	1	5.17594E-005	-1.33217E-005	5.34507E-005	-14.43
679.093994140625	142.471	1	3.34459E-005	-8.232950000000001E-006	3.44517E-005	-13.812
681.2360000610352	143.978	1	6.49546E-005	-3.38184E-005	7.32248E-005	-27.498
683.3709945678711	145.485	1	5.84426E-005	-4.00099E-006	5.85841E-005	-3.912
685.5270004272461	146.988	1	3.4258E-005	-1.2219E-005	3.63665E-005	-19.62
687.6759948730469	148.495	1	6.27642E-005	-2.30373E-005	6.68545E-005	-20.16
689.8349990844727	149.998	1	6.19818E-005	5.71462E-006	6.22501E-005	5.274
