time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
494.5390014648438	121.402	1	0.0405886	-0.15738	0.162507	-75.52800000000001
496.6510009765625	122.907	1	0.0394595	-0.155885	0.160768	-75.786
498.7649993896484	124.414	1	0.0382388	-0.154389	0.159028	-76.086
500.8880004882813	125.916	1	0.0371401	-0.152894	0.157319	-76.33799999999999
503.0059967041016	127.421	1	0.036072	-0.151429	0.155641	-76.596
505.125	128.932	1	0.0350039	-0.149964	0.153993	-76.86
507.2439956665039	130.434	1	0.0339358	-0.148591	0.152375	-77.13
509.3649978637695	131.936	1	0.0329897	-0.147187	0.150819	-77.364
511.4889984130859	133.441	1	0.0320132	-0.145814	0.149293	-77.61
513.625	134.949	1	0.0310975	-0.144471	0.147767	-77.84399999999999
515.7559967041016	136.451	1	0.030182	-0.143189	0.146302	-78.096
517.8669967651367	137.958	1	0.0293275	-0.141847	0.144837	-78.318
519.9939956665039	139.462	1	0.0284425	-0.140595	0.143403	-78.55800000000001
522.1149978637695	140.968	1	0.0275575	-0.139314	0.141999	-78.81
524.2299957275391	142.471	1	0.0267946	-0.138062	0.140626	-79.014
526.3479995727539	143.978	1	0.0259706	-0.136903	0.139314	-79.242
528.4619979858398	145.481	1	0.0252076	-0.135682	0.137971	-79.464
530.6009979248047	146.988	1	0.0244752	-0.134461	0.136659	-79.67400000000001
532.7239990234375	148.495	1	0.0237428	-0.133302	0.135377	-79.89
534.8669967651367	149.998	1	0.0230714	-0.132173	0.134126	-80.09399999999999
