time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
41.05799865722656	0.9999	1	0.63068	0.0800786	0.635746	7.236
264.2030029296875	11.5342	1	0.59058	-0.174867	0.61591	-16.488
264.2030029296875	11.5342	1	0.59058	-0.174867	0.61591	-16.488
288.4090042114258	14.545	1	0.561893	-0.212281	0.6006510000000001	-20.694
299.6969985961914	16.0499	1	0.546268	-0.228639	0.592167	-22.704
303.8089981079102	17.5548	1	0.530094	-0.243104	0.583195	-24.63
307.9410018920898	19.0606	1	0.513737	-0.255983	0.573978	-26.478
312.0699996948242	20.5646	1	0.497133	-0.267336	0.564457	-28.266
316.1860046386719	22.0709	1	0.48041	-0.277346	0.5546910000000001	-29.994
320.3030014038086	23.5758	1	0.463869	-0.285952	0.544926	-31.644
324.431999206543	25.0788	1	0.447512	-0.293276	0.535038	-33.234
328.547004699707	26.5865	1	0.431337	-0.29944	0.5250280000000001	-34.764
332.6660003662109	28.0905	1	0.415529	-0.304506	0.515141	-36.228
336.7900009155273	29.5944	1	0.400209	-0.308657	0.505375	-37.632
340.9020004272461	31.0993	1	0.385317	-0.311892	0.495668	-38.988
345.0169982910156	32.6071	1	0.370852	-0.314333	0.486147	-40.284
349.1210021972656	34.1091	1	0.356936	-0.316042	0.476748	-41.52
353.2379989624023	35.6159	1	0.343508	-0.317202	0.467531	-42.714
357.3639984130859	37.1208	1	0.330568	-0.317629	0.458437	-43.854
361.4889984130859	38.6257	1	0.318117	-0.317629	0.449526	-44.952
365.6180038452148	40.1287	1	0.306154	-0.317263	0.440859	-46.014
369.7470016479492	41.6365	1	0.294802	-0.316347	0.432375	-47.016
373.8610000610352	43.1414	1	0.283876	-0.315187	0.424135	-47.988
377.9869995117188	44.6463	1	0.273378	-0.313784	0.416079	-48.93
382.1080017089844	46.1502	1	0.263369	-0.312014	0.408266	-49.824
386.2270050048828	47.6532	1	0.253847	-0.309999	0.400637	-50.676
390.3330001831055	49.16	1	0.244752	-0.307863	0.393251	-51.51
394.6279983520508	50.6649	1	0.236024	-0.305544	0.386049	-52.308
396.7610015869141	52.1698	1	0.227784	-0.303041	0.37903	-53.064
398.8840026855469	53.6766	1	0.21985	-0.300539	0.372316	-53.808
