0	0.118
2.000200020002E-005	0.118
4.000400040004001E-005	0.118
6.000600060006001E-005	0.118
8.000800080008001E-005	0.124
0.0001000100010001	0.128
0.00012001200120012	0.132
0.00014001400140014	0.132
0.00016001600160016	0.132
0.00018001800180018	0.138
0.0002000200020002	0.136
0.00022002200220022	0.138
0.00024002400240024	0.142
0.00026002600260026	0.14
0.0002800280028002801	0.144
0.0003000300030003001	0.142
0.00032003200320032	0.144
0.00034003400340034	0.148
0.00036003600360036	0.15
0.0003800380038003801	0.15
0.0004000400040004001	0.152
0.00042004200420042	0.154
0.0004400440044004401	0.154
0.0004600460046004601	0.154
0.0004800480048004801	0.156
0.0005000500050005001	0.156
0.00052005200520052	0.16
0.00054005400540054	0.154
0.0005600560056005601	0.162
0.0005800580058005801	0.16
0.0006000600060006001	0.162
0.0006200620062006201	0.164
0.0006400640064006401	0.164
0.0006600660066006601	0.166
0.0006800680068006801	0.164
0.0007000700070007001	0.164
0.00072007200720072	0.168
0.0007400740074007401	0.174
0.0007600760076007601	0.17
0.0007800780078007801	0.168
0.0008000800080008001	0.17
0.0008200820082008201	0.174
0.0008400840084008401	0.174
0.0008600860086008601	0.174
0.0008800880088008802	0.18
0.0009000900090009002	0.18
0.0009200920092009202	0.176
0.0009400940094009401	0.178
0.0009600960096009601	0.182
0.0009800980098009801	0.18
0.001000100010001	0.186
0.00102010201020102	0.182
0.00104010401040104	0.186
0.00106010601060106	0.186
0.00108010801080108	0.184
0.0011001100110011	0.186
0.00112011201120112	0.188
0.00114011401140114	0.186
0.00116011601160116	0.186
0.00118011801180118	0.188
0.0012001200120012	0.19
0.00122012201220122	0.192
0.00124012401240124	0.192
0.00126012601260126	0.192
0.00128012801280128	0.2
0.0013001300130013	0.194
0.00132013201320132	0.2
0.00134013401340134	0.198
0.00136013601360136	0.2
0.00138013801380138	0.198
0.0014001400140014	0.2
0.00142014201420142	0.204
0.00144014401440144	0.2
0.00146014601460146	0.2
0.00148014801480148	0.204
0.0015001500150015	0.206
0.00152015201520152	0.204
0.00154015401540154	0.206
0.00156015601560156	0.208
0.00158015801580158	0.208
0.0016001600160016	0.21
0.00162016201620162	0.208
0.00164016401640164	0.208
0.00166016601660166	0.212
0.00168016801680168	0.214
0.0017001700170017	0.212
0.00172017201720172	0.21
0.00174017401740174	0.212
0.00176017601760176	0.214
0.00178017801780178	0.216
0.0018001800180018	0.216
0.00182018201820182	0.216
0.00184018401840184	0.218
0.00186018601860186	0.216
0.00188018801880188	0.214
0.0019001900190019	0.22
0.00192019201920192	0.218
0.00194019401940194	0.222
0.00196019601960196	0.224
0.00198019801980198	0.22
0.002000200020002	0.224
0.00202020202020202	0.222
0.00204020402040204	0.228
0.00206020602060206	0.228
0.00208020802080208	0.23
0.0021002100210021	0.224
0.00212021202120212	0.232
0.00214021402140214	0.228
0.00216021602160216	0.23
0.00218021802180218	0.228
0.0022002200220022	0.232
0.00222022202220222	0.232
0.002240224022402241	0.232
0.002260226022602261	0.232
0.002280228022802281	0.234
0.002300230023002301	0.23
0.002320232023202321	0.234
0.002340234023402341	0.234
0.00236023602360236	0.236
0.00238023802380238	0.242
0.0024002400240024	0.24
0.00242024202420242	0.242
0.00244024402440244	0.238
0.00246024602460246	0.24
0.00248024802480248	0.24
0.0025002500250025	0.238
0.00252025202520252	0.244
0.00254025402540254	0.244
0.00256025602560256	0.244
0.00258025802580258	0.24
0.0026002600260026	0.24
0.00262026202620262	0.246
0.00264026402640264	0.248
0.00266026602660266	0.246
0.00268026802680268	0.252
0.0027002700270027	0.25
0.00272027202720272	0.25
0.00274027402740274	0.252
0.00276027602760276	0.252
0.00278027802780278	0.246
0.0028002800280028	0.254
0.00282028202820282	0.252
0.00284028402840284	0.252
0.00286028602860286	0.25
0.00288028802880288	0.252
0.002900290029002901	0.252
0.002920292029202921	0.256
0.002940294029402941	0.256
0.002960296029602961	0.256
0.002980298029802981	0.256
0.003000300030003001	0.258
0.003020302030203021	0.262
0.003040304030403041	0.26
0.003060306030603061	0.258
0.003080308030803081	0.258
0.003100310031003101	0.26
0.003120312031203121	0.258
0.003140314031403141	0.26
0.00316031603160316	0.262
0.00318031803180318	0.264
0.0032003200320032	0.264
0.00322032203220322	0.266
0.00324032403240324	0.264
0.00326032603260326	0.262
0.00328032803280328	0.266
0.0033003300330033	0.264
0.00332033203320332	0.266
0.00334033403340334	0.264
0.00336033603360336	0.264
0.00338033803380338	0.264
0.0034003400340034	0.266
0.00342034203420342	0.264
0.00344034403440344	0.266
0.00346034603460346	0.268
0.00348034803480348	0.268
0.0035003500350035	0.272
0.003520352035203521	0.27
0.003540354035403541	0.272
0.003560356035603561	0.272
0.003580358035803581	0.272
0.003600360036003601	0.272
0.003620362036203621	0.272
0.003640364036403641	0.274
0.003660366036603661	0.276
0.003680368036803681	0.276
0.003700370037003701	0.276
0.003720372037203721	0.276
0.003740374037403741	0.278
0.003760376037603761	0.274
0.003780378037803781	0.276
0.003800380038003801	0.28
